spot_id,tau,lambda,n_celltypes,rmse
715,0.15,5,26,6.414385154561329
716,0.15,5,26,12.815705597358539
717,0.15,5,26,5.919051972393507
718,0.15,5,26,8.678843623591474
719,0.15,5,24,2.552528835949158
720,0.15,5,26,18.935114608717686
721,0.15,5,26,12.652612505723093
722,0.15,5,26,22.362501314497234
723,0.15,5,26,5.9968266286404095
724,0.15,5,26,20.993905979527565
725,0.15,5,26,8.993472095323666
726,0.15,5,26,17.080879528364207
727,0.15,5,26,17.699229095105654
728,0.15,5,26,9.366696793093265
729,0.15,5,26,9.33172285433344
730,0.15,5,26,17.33410740191792
731,0.15,5,26,9.855932205304269
732,0.15,5,26,9.36524854733788
733,0.15,5,26,7.148813951976811
734,0.15,5,26,17.2698999642901
735,0.15,5,26,6.963424153489773
736,0.15,5,26,9.718061714151263
737,0.15,5,26,8.357502881527392
738,0.15,5,26,16.111219239287095
739,0.15,5,26,7.336955157313075
740,0.15,5,26,12.133004586775114
741,0.15,5,26,6.978915610777883
742,0.15,5,26,12.987234457611015
743,0.15,5,26,5.896576330768616
744,0.15,5,26,24.87583837608371
745,0.15,5,26,6.864114730795031
746,0.15,5,26,7.20684433613801
747,0.15,5,26,15.614741959732887
748,0.15,5,26,18.72222854230045
749,0.15,5,26,9.45470478544885
750,0.15,5,26,7.887491778316811
751,0.15,5,26,8.1873938292935
752,0.15,5,26,9.241333268186061
753,0.15,5,26,13.538002372367641
754,0.15,5,26,5.884457233310769
755,0.15,5,26,7.177373550443832
756,0.15,5,26,4.873569374522352
757,0.15,5,26,7.591877153169975
758,0.15,5,26,5.779867774091325
759,0.15,5,26,11.140354730650346
760,0.15,5,26,5.359294445841135
761,0.15,5,26,5.943810010568861
762,0.15,5,26,9.46375877897828
763,0.15,5,26,10.909921171237416
764,0.15,5,26,5.892833213017738
765,0.15,5,26,8.357790889762367
766,0.15,5,26,8.85956925900116
767,0.15,5,26,11.322394013465312
768,0.15,5,26,21.599873834886388
769,0.15,5,26,6.959453812688887
770,0.15,5,26,15.408423331162584
771,0.15,5,26,6.935548230590115
772,0.15,5,26,12.257606712008716
773,0.15,5,26,13.60663530125157
774,0.15,5,26,16.906931319501226
775,0.15,5,26,15.950053944711582
776,0.15,5,26,9.081535701544123
777,0.15,5,26,5.386119053664934
778,0.15,5,26,8.077683372040605
779,0.15,5,26,5.814529713511521
780,0.15,5,26,11.506325140050937
781,0.15,5,26,4.684552418252787
782,0.15,5,26,25.65716911168338
783,0.15,5,26,8.19839232635825
784,0.15,5,26,19.588411455073356
785,0.15,5,26,7.30355961761037
786,0.15,5,26,8.171844122779396
787,0.15,5,26,7.778719944816941
788,0.15,5,26,7.144716579640837
789,0.15,5,26,14.759743805272414
790,0.15,5,26,5.385111963510572
791,0.15,5,26,7.138035416637271
792,0.15,5,26,6.328141467589407
793,0.15,5,26,4.5637179294525785
794,0.15,5,26,6.575473782690624
795,0.15,5,26,6.967200741642309
796,0.15,5,26,18.59891092798796
797,0.15,5,26,8.3553548266027
798,0.15,5,25,5.618674008197869
799,0.15,5,26,8.42051181914487
800,0.15,5,26,9.801662814602729
801,0.15,5,26,10.000507905677715
802,0.15,5,26,8.26512096962446
803,0.15,5,26,11.202616774182427
804,0.15,5,26,4.964651831897615
805,0.15,5,26,6.970812693542297
806,0.15,5,26,5.176734664810431
807,0.15,5,26,8.967708733883201
808,0.15,5,26,5.766667054962551
809,0.15,5,26,9.358795829772111
810,0.15,5,26,9.02183526964618
811,0.15,5,26,7.511684779248063
812,0.15,5,26,9.004390646341914
813,0.15,5,26,6.756724672885449
814,0.15,5,26,6.000711027240276
815,0.15,5,26,22.44453918714308
816,0.15,5,26,21.590218781830863
817,0.15,5,26,4.802770335649996
818,0.15,5,26,8.400483910484008
819,0.15,5,26,8.122422047856999
820,0.15,5,26,5.643274350272543
821,0.15,5,26,21.079942135975877
822,0.15,5,26,6.448938326579504
823,0.15,5,26,8.002482003304126
824,0.15,5,26,12.23049841631389
825,0.15,5,26,7.181785776021355
826,0.15,5,26,5.64330496631041
827,0.15,5,26,10.910347588573348
828,0.15,5,26,10.40850895067979
829,0.15,5,26,8.491484913753396
830,0.15,5,26,7.840267936840103
831,0.15,5,26,10.498385810543091
832,0.15,5,26,6.994054523582478
833,0.15,5,26,17.94696664934028
834,0.15,5,26,6.7993846335174775
835,0.15,5,25,4.712393366559993
836,0.15,5,26,16.77668374733333
837,0.15,5,26,18.479414275266663
838,0.15,5,26,4.003972073389923
839,0.15,5,26,15.993485182512973
840,0.15,5,26,8.186113863404938
841,0.15,5,26,10.147812445941371
842,0.15,5,26,9.230706484019722
843,0.15,5,26,6.981339703921446
844,0.15,5,26,10.547633798556133
845,0.15,5,26,9.92034291816419
846,0.15,5,26,6.942482884622343
847,0.15,5,26,14.54089716050652
848,0.15,5,26,5.3806942289703255
849,0.15,5,26,18.150450958215398
850,0.15,5,26,19.7381732278209
851,0.15,5,26,19.59652369948625
852,0.15,5,26,6.186690654488897
853,0.15,5,26,10.599802836637043
854,0.15,5,26,23.671007330240307
855,0.15,5,26,13.592761504861805
856,0.15,5,26,9.726955546865966
857,0.15,5,26,4.631458818730664
858,0.15,5,26,11.269344223401168
859,0.15,5,26,9.241440098946729
860,0.15,5,26,7.5748290233208415
861,0.15,5,26,20.68362372909791
862,0.15,5,26,14.037387643812494
863,0.15,5,26,8.209421781911386
864,0.15,5,26,13.142271357949607
865,0.15,5,26,6.265471044161274
866,0.15,5,26,8.89772778323109
867,0.15,5,26,8.846337547135152
868,0.15,5,26,9.112722492991349
869,0.15,5,26,7.965947200708346
870,0.15,5,26,5.801383483709947
871,0.15,5,26,17.023930871687103
872,0.15,5,26,12.21848170935734
873,0.15,5,26,18.66996341242868
874,0.15,5,26,14.641813569583334
875,0.15,5,26,4.714179067076468
876,0.15,5,26,7.304917895238116
877,0.15,5,26,9.081028358765156
878,0.15,5,26,9.110344573027197
879,0.15,5,26,5.7348570807653765
880,0.15,5,26,8.822042344755781
881,0.15,5,26,9.061687156080772
882,0.15,5,26,7.605977017970026
883,0.15,5,26,8.225004520699857
884,0.15,5,26,16.73065082087384
885,0.15,5,26,14.503689898342463
886,0.15,5,26,12.920534523613691
887,0.15,5,26,19.86924515581528
888,0.15,5,26,3.946359467068606
889,0.15,5,26,6.246793288822888
890,0.15,5,26,9.159936291400022
891,0.15,5,26,7.580948099340422
892,0.15,5,26,10.531630288380741
893,0.15,5,26,17.699416720352126
894,0.15,5,26,7.164262394287397
895,0.15,5,26,5.335522529003645
896,0.15,5,26,11.75865689818599
897,0.15,5,26,8.779318926095153
898,0.15,5,26,7.854810565972939
899,0.15,5,26,4.871732055334612
900,0.15,5,26,10.692893684639499
901,0.15,5,26,10.489713043168829
902,0.15,5,26,8.618713328929946
903,0.15,5,26,6.571437694922876
904,0.15,5,26,9.692207082244297
905,0.15,5,26,6.938147837745597
906,0.15,5,26,6.050861306381154
907,0.15,5,26,21.976627100389766
908,0.15,5,26,11.848486436259062
909,0.15,5,26,13.678159927796864
910,0.15,5,26,7.947159624135929
911,0.15,5,26,8.038725977699514
912,0.15,5,26,7.646386805861325
913,0.15,5,26,12.241734191154336
914,0.15,5,26,9.710870534683608
915,0.15,5,26,8.514103801523733
916,0.15,5,26,15.772602004858465
917,0.15,5,26,6.671732272717225
918,0.15,5,26,6.140017891225692
919,0.15,5,26,8.12350943944297
920,0.15,5,26,11.174681636539068
921,0.15,5,26,18.47418290615874
922,0.15,5,26,10.620650324143922
923,0.15,5,26,30.298343046951516
924,0.15,5,26,9.420295061589016
925,0.15,5,26,8.71952434768446
926,0.15,5,26,6.844959390435633
927,0.15,5,26,8.92492726049874
928,0.15,5,26,11.5424403758221
929,0.15,5,26,6.365019579419502
930,0.15,5,26,10.853894526973766
931,0.15,5,26,8.409962267830677
932,0.15,5,26,10.279289268946807
933,0.15,5,26,14.101472997775502
934,0.15,5,26,6.481807205481104
935,0.15,5,26,7.256575490144714
936,0.15,5,26,9.484992938003732
937,0.15,5,26,11.818313236555195
938,0.15,5,26,15.03360032808978
939,0.15,5,26,7.5629783156772366
940,0.15,5,26,5.707085372971971
941,0.15,5,26,6.198801863022894
942,0.15,5,26,4.666390812650368
943,0.15,5,26,20.816472353734046
944,0.15,5,26,27.002886791874595
945,0.15,5,26,10.151538983834392
946,0.15,5,26,5.396324478953745
947,0.15,5,26,9.312852314605154
948,0.15,5,26,4.78892128128288
949,0.15,5,26,20.778356878939
950,0.15,5,26,16.895781237855115
951,0.15,5,26,5.0618117780632925
952,0.15,5,26,9.322778837194397
953,0.15,5,26,10.978965582640978
954,0.15,5,26,7.237641373111712
955,0.15,5,26,9.746077003238767
956,0.15,5,26,6.016335463468154
957,0.15,5,26,10.633180977639224
958,0.15,5,26,9.608122650476055
959,0.15,5,26,12.930325272089636
960,0.15,5,26,5.389901572823171
961,0.15,5,26,15.322978634408384
962,0.15,5,26,4.943925188056027
963,0.15,5,26,6.321414941251521
964,0.15,5,26,21.496862600309267
965,0.15,5,26,10.008488463898987
966,0.15,5,26,4.729756596197938
967,0.15,5,26,18.28859909478995
968,0.15,5,26,13.175728897141406
969,0.15,5,26,18.971539636989306
970,0.15,5,26,13.211483593036142
971,0.15,5,26,13.908639137254436
972,0.15,5,26,10.050086669549582
973,0.15,5,26,4.6933999450696176
974,0.15,5,26,6.962213324983319
975,0.15,5,26,6.0505486124072885
976,0.15,5,26,4.801115151772115
977,0.15,5,26,10.176159424884041
978,0.15,5,26,6.377551378949835
979,0.15,5,26,13.449061199342644
980,0.15,5,26,13.14688926592719
981,0.15,5,26,20.67449411421927
982,0.15,5,26,5.968713389181144
983,0.15,5,26,15.518056927634763
984,0.15,5,26,7.769496946239462
985,0.15,5,26,14.349669537057581
986,0.15,5,26,5.3934221673818135
987,0.15,5,26,6.119496777958817
988,0.15,5,26,9.884766305968867
989,0.15,5,26,8.805236958030644
990,0.15,5,26,11.854463841130242
991,0.15,5,26,17.871970369912724
992,0.15,5,26,5.4617403045172335
993,0.15,5,26,13.327489852997143
994,0.15,5,26,8.331285763270925
995,0.15,5,26,9.635172551160371
996,0.15,5,26,10.108150925023786
997,0.15,5,26,12.676783331578807
998,0.15,5,26,7.434058103938945
999,0.15,5,26,10.330183258818828
1000,0.15,5,26,4.392818956043293
1001,0.15,5,26,8.3468975314342
1002,0.15,5,26,24.461074365706594
1003,0.15,5,26,5.288592623405678
1004,0.15,5,26,12.805375999653645
1005,0.15,5,26,7.247178226633071
1006,0.15,5,26,14.81782096674144
1007,0.15,5,26,21.678622462716064
1008,0.15,5,26,6.3723005322581665
1009,0.15,5,26,7.708451297619461
1010,0.15,5,25,6.004342261494128
1011,0.15,5,26,21.125421918669804
1012,0.15,5,26,9.96375841619692
1013,0.15,5,25,4.264604234803853
1014,0.15,5,26,9.0238811635959
1015,0.15,5,26,20.015538986188496
1016,0.15,5,26,19.06603422780304
1017,0.15,5,26,5.312476286066753
1018,0.15,5,26,5.791803041823054
1019,0.15,5,26,5.921026794405026
1020,0.15,5,26,5.264973251902351
1021,0.15,5,26,8.859052062032672
1022,0.15,5,26,4.869190759236071
1023,0.15,5,26,10.452229885567782
1024,0.15,5,26,19.899733406112727
1025,0.15,5,26,7.7012960117900935
1026,0.15,5,26,5.837882359410705
1027,0.15,5,26,13.490439960205226
1028,0.15,5,26,18.565325736204617
1029,0.15,5,26,4.059153192091411
1030,0.15,5,26,12.67872278700435
1031,0.15,5,26,7.007287282007637
1032,0.15,5,26,5.989683547323387
1033,0.15,5,26,5.738052842995236
1034,0.15,5,26,4.863918995687319
1035,0.15,5,26,11.843661167901917
1036,0.15,5,26,11.930995864649166
1037,0.15,5,26,8.195189098221716
1038,0.15,5,26,16.53990182107942
1039,0.15,5,26,10.018979019566286
1040,0.15,5,26,12.650013391274008
1041,0.15,5,26,20.8325712274963
1042,0.15,5,26,12.773818014473322
1043,0.15,5,26,10.647578408801246
1044,0.15,5,26,11.415326516777442
1045,0.15,5,26,6.667452243847836
1046,0.15,5,26,7.042971828632503
1047,0.15,5,26,6.73510948366885
1048,0.15,5,26,10.259560580700903
1049,0.15,5,26,7.731060401938141
1050,0.15,5,26,7.764816699318952
1051,0.15,5,26,18.283549677776495
1052,0.15,5,26,10.73771410989211
1053,0.15,5,26,8.275016657450479
1054,0.15,5,26,4.733426816521093
1055,0.15,5,26,9.329628403455306
1056,0.15,5,26,22.917285502169168
1057,0.15,5,26,5.2943810229391435
1058,0.15,5,26,11.89867291011113
1059,0.15,5,26,5.708112351429889
1060,0.15,5,26,7.832927391541656
1061,0.15,5,26,16.493899308043158
1062,0.15,5,26,8.342268093189562
1063,0.15,5,26,6.148791760003419
1064,0.15,5,26,9.276698009647069
1065,0.15,5,26,12.348098267683465
1066,0.15,5,26,7.339492220045725
1067,0.15,5,26,9.377522449904998
1068,0.15,5,26,14.830280237899123
1069,0.15,5,26,20.306963480056865
1070,0.15,5,26,5.893891404083681
1071,0.15,5,26,4.076926308543242
1072,0.15,5,26,20.591613363924374
1073,0.15,5,26,7.746432834071346
1074,0.15,5,26,16.623350269223163
1075,0.15,5,26,6.0940667396377926
1076,0.15,5,26,9.626535607233993
1077,0.15,5,26,8.26622838126076
1078,0.15,5,26,8.361035113082156
1079,0.15,5,26,13.388930569547519
1080,0.15,5,26,12.608098641668612
1081,0.15,5,26,9.443502672278166
1082,0.15,5,26,6.293778194010591
1083,0.15,5,26,7.408258443723932
1084,0.15,5,26,9.705525203354414
1085,0.15,5,26,6.56282317623269
1086,0.15,5,26,21.340437895075954
1087,0.15,5,26,8.71152286536115
1088,0.15,5,26,7.183386502013822
1089,0.15,5,26,10.345788062001374
1090,0.15,5,26,8.13797872062261
1091,0.15,5,26,7.620705750607616
1092,0.15,5,26,10.73296552423962
1093,0.15,5,26,22.50627049763352
1094,0.15,5,26,6.753444415462298
1095,0.15,5,26,8.207751461958082
1096,0.15,5,26,10.886700519457689
1097,0.15,5,26,10.995936502173477
1098,0.15,5,26,6.698562853892306
1099,0.15,5,26,5.799059809196724
1100,0.15,5,26,18.25869141255736
1101,0.15,5,26,19.545795252393514
1102,0.15,5,26,5.093007980485566
1103,0.15,5,25,5.368954614072465
1104,0.15,5,26,5.1469022194019844
1105,0.15,5,26,17.611507593709412
1106,0.15,5,26,27.273240739530387
1107,0.15,5,26,10.323497878538216
1108,0.15,5,26,18.22674991415716
1109,0.15,5,26,19.357625163151692
1110,0.15,5,26,7.856725984297354
1111,0.15,5,26,22.512362537172656
1112,0.15,5,26,5.4187299067685775
1113,0.15,5,26,18.92775864413065
1114,0.15,5,26,10.65710471020298
1115,0.15,5,26,6.174520942590724
1116,0.15,5,26,11.091380431175288
1117,0.15,5,26,10.412646858476256
1118,0.15,5,26,5.790065738656396
1119,0.15,5,26,19.437382361696
1120,0.15,5,26,5.9511390388307035
1121,0.15,5,26,17.377950077169665
1122,0.15,5,26,7.987344768361434
1123,0.15,5,26,11.214231364430074
1124,0.15,5,26,6.190670088339213
1125,0.15,5,26,7.990153344838533
1126,0.15,5,26,8.529085912464945
1127,0.15,5,26,43.264286594850674
1128,0.15,5,26,8.608513770620055
1129,0.15,5,26,4.501809369924979
1130,0.15,5,26,10.144134515835232
1131,0.15,5,26,5.47608042508132
1132,0.15,5,26,8.610525905000477
1133,0.15,5,26,20.74919629405432
1134,0.15,5,26,7.43130143566384
1135,0.15,5,26,21.37190163137121
1136,0.15,5,26,7.681909051192321
1137,0.15,5,26,10.19588683178277
1138,0.15,5,26,8.787762553602262
1139,0.15,5,26,6.48091610831456
1140,0.15,5,26,9.419418813138723
1141,0.15,5,26,8.337270003545628
1142,0.15,5,26,18.67616889120998
1143,0.15,5,26,5.689813189709662
1144,0.15,5,26,13.736759944160692
1145,0.15,5,26,20.87582016204455
1146,0.15,5,26,6.389242444354693
1147,0.15,5,26,7.1672441476770485
1148,0.15,5,26,6.853943288793692
1149,0.15,5,26,10.987659985740047
1150,0.15,5,26,5.704351136748507
1151,0.15,5,26,8.55887160956401
1152,0.15,5,26,17.610944482541992
1153,0.15,5,26,7.872196847631886
1154,0.15,5,26,5.832721524091854
1155,0.15,5,26,9.301322143189504
1156,0.15,5,26,21.348903808238575
1157,0.15,5,26,21.527876651689642
1158,0.15,5,26,6.776506830799081
1159,0.15,5,26,7.2827152384895
1160,0.15,5,26,6.361624034977447
1161,0.15,5,26,8.905656762224762
1162,0.15,5,26,15.052528045884308
1163,0.15,5,26,19.922544581967237
1164,0.15,5,26,8.255124573849809
1165,0.15,5,26,9.062389573200964
1166,0.15,5,26,6.911739553026128
1167,0.15,5,26,11.489175774217085
1168,0.15,5,26,5.856862212092851
1169,0.15,5,26,10.750716341288792
1170,0.15,5,26,18.323490690762018
1171,0.15,5,26,4.602248394615516
1172,0.15,5,26,12.6225356560401
1173,0.15,5,26,5.594198461507033
1174,0.15,5,26,15.952464740827804
1175,0.15,5,26,3.4092483477960815
1176,0.15,5,26,6.110162987136915
1177,0.15,5,26,5.881353543843324
1178,0.15,5,26,11.609876175384137
1179,0.15,5,26,14.887831430209376
1180,0.15,5,26,8.238917182720957
1181,0.15,5,26,9.994646487232162
1182,0.15,5,26,9.975123062331788
1183,0.15,5,26,14.64405174811854
1184,0.15,5,26,8.553842736662045
1185,0.15,5,26,13.832172743061266
1186,0.15,5,26,5.197725820964168
1187,0.15,5,26,11.333528217830805
1188,0.15,5,26,8.892148139800655
1189,0.15,5,26,8.13119707690894
1190,0.15,5,26,6.265176692288735
1191,0.15,5,26,5.686006519451341
1192,0.15,5,26,7.180046722317073
1193,0.15,5,26,5.156601064619225
1194,0.15,5,26,7.978525446781609
1195,0.15,5,26,9.038403147019745
1196,0.15,5,26,5.408169818239152
1197,0.15,5,26,5.499333738153115
1198,0.15,5,26,6.533402502396541
1199,0.15,5,26,9.52493592745008
1200,0.15,5,26,5.832745948843459
1201,0.15,5,26,3.38457450478495
1202,0.15,5,26,6.607913421011928
1203,0.15,5,26,11.851193299773133
1204,0.15,5,26,9.072418731410545
1205,0.15,5,26,4.2158807314283
1206,0.15,5,26,6.230322050137986
1207,0.15,5,26,11.361814132725875
1208,0.15,5,26,11.627495102016658
1209,0.15,5,26,5.156697825900194
1210,0.15,5,26,9.71318609370151
1211,0.15,5,26,13.2921885914667
1212,0.15,5,26,5.079254225801401
1213,0.15,5,26,13.093129097599077
1214,0.15,5,26,6.749353926413259
1215,0.15,5,26,7.110337823531423
1216,0.15,5,26,9.280233700188932
1217,0.15,5,26,15.192667639326727
1218,0.15,5,26,7.024226390389603
1219,0.15,5,26,15.839034285548268
1220,0.15,5,26,8.513003191387401
1221,0.15,5,26,8.870322888251224
1222,0.15,5,26,9.538437869346042
1223,0.15,5,26,7.71526076151001
1224,0.15,5,26,23.408588484179642
1225,0.15,5,26,14.734394443234864
1226,0.15,5,26,7.223013426750526
1227,0.15,5,26,9.06831719170316
1228,0.15,5,26,6.495096168416811
1229,0.15,5,26,15.139075054222438
1230,0.15,5,26,6.948719392476875
1231,0.15,5,26,9.029530170672698
1232,0.15,5,26,16.940877537996602
1233,0.15,5,26,6.462574019164181
1234,0.15,5,26,6.86539257180119
1235,0.15,5,26,4.863210106566105
1236,0.15,5,25,5.200650659536307
1237,0.15,5,26,5.498247000900333
1238,0.15,5,26,11.322909143744727
1239,0.15,5,26,8.925646896591509
1240,0.15,5,26,8.520751257503926
1241,0.15,5,26,12.738312810405116
1242,0.15,5,26,8.625211103678328
1243,0.15,5,26,14.469838471175812
1244,0.15,5,26,19.78659970253718
1245,0.15,5,26,10.16920300215386
1246,0.15,5,26,16.999187145611668
1247,0.15,5,26,6.2311175899147795
1248,0.15,5,26,16.834604081542178
1249,0.15,5,26,8.976683337998033
1250,0.15,5,26,10.842231491154022
1251,0.15,5,26,9.252369456206848
1252,0.15,5,26,21.084741919810853
1253,0.15,5,26,21.2579028370023
1254,0.15,5,26,15.303336415266012
1255,0.15,5,26,17.64061160004116
1256,0.15,5,26,4.207889145190968
1257,0.15,5,26,6.474447977137154
1258,0.15,5,26,10.539086416894355
1259,0.15,5,26,7.240938638171621
1260,0.15,5,26,8.063092520412614
1261,0.15,5,26,10.863995260398616
1262,0.15,5,26,16.786225176152982
1263,0.15,5,26,7.036389414377616
1264,0.15,5,26,11.502127826787506
1265,0.15,5,26,9.045283737610703
1266,0.15,5,26,9.377041689675366
1267,0.15,5,26,9.32531004498705
1268,0.15,5,26,13.909832854261216
1269,0.15,5,26,6.976246949100345
1270,0.15,5,26,5.552087674006523
1271,0.15,5,26,18.153437003521077
1272,0.15,5,26,17.233303648794273
1273,0.15,5,26,15.797768404039752
1274,0.15,5,26,4.581136795380449
1275,0.15,5,26,3.9774018329908922
1276,0.15,5,26,5.873574919239151
1277,0.15,5,26,15.01808689832038
1278,0.15,5,26,19.648143865492347
1279,0.15,5,26,4.569782289085166
1280,0.15,5,26,4.7515665590605485
1281,0.15,5,26,8.462825213982113
1282,0.15,5,26,20.51342488166201
1283,0.15,5,26,8.123110240622927
1284,0.15,5,26,5.982475300901967
1285,0.15,5,26,11.753215935679183
1286,0.15,5,26,7.600765453716509
1287,0.15,5,26,7.790057766348557
1288,0.15,5,26,4.984752171515391
1289,0.15,5,26,7.948032538114271
1290,0.15,5,26,20.679966028638187
1291,0.15,5,26,8.280933503735143
1292,0.15,5,26,14.300889484476134
1293,0.15,5,26,6.261317171523308
1294,0.15,5,26,8.092762901047575
1295,0.15,5,26,5.845614582791083
1296,0.15,5,26,6.654756848482706
1297,0.15,5,26,7.864934580373886
1298,0.15,5,26,20.710852140876547
1299,0.15,5,26,6.019888449959393
1300,0.15,5,26,7.409289765223854
1301,0.15,5,26,5.76375431593825
1302,0.15,5,26,6.135304830740204
1303,0.15,5,26,11.886739779048051
1304,0.15,5,26,7.600104300368206
1305,0.15,5,26,3.87793039561453
1306,0.15,5,26,10.423708335514464
1307,0.15,5,26,19.17994109101752
1308,0.15,5,26,8.382459648009196
1309,0.15,5,26,12.721647754823309
1310,0.15,5,26,6.090794865245301
1311,0.15,5,26,15.238731465084834
1312,0.15,5,26,19.557960535340733
1313,0.15,5,26,6.3524028340913725
1314,0.15,5,26,16.481359253144895
1315,0.15,5,26,10.239706363567569
1316,0.15,5,26,7.129310282032444
1317,0.15,5,26,7.0206353126744485
1318,0.15,5,26,13.598627983215035
1319,0.15,5,26,9.856394561795918
1320,0.15,5,26,4.020999614253662
1321,0.15,5,26,10.802685448662814
1322,0.15,5,26,5.502607682644169
1323,0.15,5,26,4.31011842799682
1324,0.15,5,26,7.340682520420446
1325,0.15,5,26,15.28994025215206
1326,0.15,5,26,9.880347914617419
1327,0.15,5,26,14.375210005435601
1328,0.15,5,26,15.288101538520307
1329,0.15,5,26,10.81270450668644
1330,0.15,5,26,10.439000379687828
1331,0.15,5,26,7.229099101446327
1332,0.15,5,26,6.343045109481175
1333,0.15,5,26,5.677024900472255
1334,0.15,5,26,16.791210229951616
1335,0.15,5,26,5.758261089976406
1336,0.15,5,26,10.70651348654291
1337,0.15,5,26,7.861771518471154
1338,0.15,5,26,9.115724350488874
1339,0.15,5,26,10.844087638302508
1340,0.15,5,26,20.11043021164455
1341,0.15,5,26,15.310139245382606
1342,0.15,5,26,7.785158318168837
1343,0.15,5,26,13.608783223314664
1344,0.15,5,26,17.51499415391359
1345,0.15,5,26,12.862175753471247
1346,0.15,5,25,5.189627309729998
1347,0.15,5,26,8.020172245054214
1348,0.15,5,26,14.289007572263234
1349,0.15,5,26,9.982629350680995
1350,0.15,5,26,15.569520999830074
1351,0.15,5,26,6.228052671279234
1352,0.15,5,26,4.101924586270454
1353,0.15,5,26,9.469785468577557
1354,0.15,5,26,14.685684936258813
1355,0.15,5,26,15.968617996172032
1356,0.15,5,26,13.555816124292797
1357,0.15,5,26,7.355052951264936
1358,0.15,5,26,16.80487906174012
1359,0.15,5,26,17.22761466339446
1360,0.15,5,26,5.266662269185555
1361,0.15,5,26,8.260140711154897
1362,0.15,5,26,12.815864659521564
1363,0.15,5,26,12.49894801435841
1364,0.15,5,26,6.947691982417877
1365,0.15,5,26,11.365325904104706
1366,0.15,5,26,8.73798470205819
1367,0.15,5,26,18.463730022006473
1368,0.15,5,26,17.766005935751256
1369,0.15,5,26,9.490032618412862
1370,0.15,5,26,9.664030734534045
1371,0.15,5,26,6.010756924911807
1372,0.15,5,26,16.90238133828738
1373,0.15,5,26,9.416881864184926
1374,0.15,5,26,8.856123218402034
1375,0.15,5,26,12.9328110729463
1376,0.15,5,26,10.543140457217724
1377,0.15,5,26,36.048245906942725
1378,0.15,5,26,8.814842899249166
1379,0.15,5,26,11.435141750151836
1380,0.15,5,26,5.379921151667317
1381,0.15,5,26,23.745880046934374
1382,0.15,5,26,3.5476847772348217
1383,0.15,5,26,5.888961458020565
1384,0.15,5,26,17.893326949499897
1385,0.15,5,26,19.222650520874108
1386,0.15,5,26,4.528471787367055
1387,0.15,5,26,13.493774582785411
1388,0.15,5,26,7.66257199596705
1389,0.15,5,26,14.920457917865136
1390,0.15,5,26,8.344475538252784
1391,0.15,5,26,5.481453944944121
1392,0.15,5,26,20.776936427389693
1393,0.15,5,26,10.720504480483209
1394,0.15,5,26,4.061378314152785
1395,0.15,5,26,20.381062793028192
1396,0.15,5,26,3.766702237927093
1397,0.15,5,26,10.638262677791976
1398,0.15,5,26,5.035819943920112
1399,0.15,5,26,22.08191181075218
1400,0.15,5,26,7.959486824894725
1401,0.15,5,26,12.531587978713002
1402,0.15,5,26,21.621746606239384
1403,0.15,5,26,7.651265721217807
1404,0.15,5,26,6.834235256955679
1405,0.15,5,26,11.928170732358481
1406,0.15,5,26,6.263006324001769
1407,0.15,5,26,11.189020929721455
1408,0.15,5,25,4.226121621834606
1409,0.15,5,25,5.358499817226382
1410,0.15,5,26,25.07838623537823
1411,0.15,5,26,13.801694395434641
1412,0.15,5,26,6.1004111952044
1413,0.15,5,26,16.57842472705839
1414,0.15,5,26,24.32876608264956
1415,0.15,5,26,13.780884642374748
1416,0.15,5,26,18.377490297303616
